,Molecule,atom 1,atom 2,dipole_moment,electronegativity1,electronegativity2,eletron_affinity1,eletron_affinity2,ionic_potential1,ionic_potential2,ionic_character,Period1,Period2,Group1,Group2,Sum_Ionic,Sum_Affinity,Prod_Ionic,Prod_Affinity,Diff_Ionic,Diff_Affinity,Sum_Electronegativity,Prod_Electronegativity,Diff_Electronegativity,Source,ionic_character_4th_root,Prod_Ionic_Recip,ionic_character_2nd_root,Diff_Ionic_4th_root
58,BeCa,Be,Ca,0.39,1.57,1.0,-0.5,0.024,9.3227,6.1132,10.25715,2,4,2,2,15.4359,-0.476,56.99152964,-0.012,3.2095,0.524,2.57,1.57,0.57,"Hela Ladjimi and Michał Tomza, Diatomic molecules of alkali-metal and alkaline-earth-metal atoms: Interaction potentials, dipole moments, and polarizabilities, Physical Review A, vol. 109, no. 5, p. 052814, May 2024. DOI: 10.1103/PhysRevA.109.052814.",1.7896029074770403,0.0175464671033876,3.2026785664502766,1.3384721681416323
59,BeCa,Ca,Be,0.39,1.0,1.57,0.024,-0.5,6.1132,9.3227,10.25715,4,2,2,2,15.4359,-0.476,56.99152964,-0.012,3.2095,0.524,2.57,1.57,0.57,"Hela Ladjimi and Michał Tomza, Diatomic molecules of alkali-metal and alkaline-earth-metal atoms: Interaction potentials, dipole moments, and polarizabilities, Physical Review A, vol. 109, no. 5, p. 052814, May 2024. DOI: 10.1103/PhysRevA.109.052814.",1.7896029074770403,0.0175464671033876,3.2026785664502766,1.3384721681416323
60,BeMg,Be,Mg,0.17,1.57,1.31,-0.5,-0.4,9.3227,7.6462,4.3966,2,3,2,2,16.9689,-0.9,71.28322874,0.2,1.6765,0.1,2.88,2.0567,0.26,"Hela Ladjimi and Michał Tomza, Diatomic molecules of alkali-metal and alkaline-earth-metal atoms: Interaction potentials, dipole moments, and polarizabilities, Physical Review A, vol. 109, no. 5, p. 052814, May 2024. DOI: 10.1103/PhysRevA.109.052814.",1.448035599188098,0.0140285452507688,2.096807096516034,1.137891594762248
61,BeMg,Mg,Be,0.17,1.31,1.57,-0.4,-0.5,7.6462,9.3227,4.3966,3,2,2,2,16.9689,-0.9,71.28322874,0.2,1.6765,0.1,2.88,2.0567,0.26,"Hela Ladjimi and Michał Tomza, Diatomic molecules of alkali-metal and alkaline-earth-metal atoms: Interaction potentials, dipole moments, and polarizabilities, Physical Review A, vol. 109, no. 5, p. 052814, May 2024. DOI: 10.1103/PhysRevA.109.052814.",1.448035599188098,0.0140285452507688,2.096807096516034,1.137891594762248
62,BeRa,Be,Ra,0.46,1.57,0.9,-0.5,0.1,9.3227,5.2784,12.29115,2,7,2,2,14.6011,-0.4,49.20893968,-0.05,4.0443,0.6,2.47,1.413,0.67,"Hela Ladjimi and Michał Tomza, Diatomic molecules of alkali-metal and alkaline-earth-metal atoms: Interaction potentials, dipole moments, and polarizabilities, Physical Review A, vol. 109, no. 5, p. 052814, May 2024. DOI: 10.1103/PhysRevA.109.052814.",1.872397832433781,0.0203215108169955,3.5058736429027215,1.4181130084477835
63,BeRa,Ra,Be,0.46,0.9,1.57,0.1,-0.5,5.2784,9.3227,12.29115,7,2,2,2,14.6011,-0.4,49.20893968,-0.05,4.0443,0.6,2.47,1.413,0.67,"Hela Ladjimi and Michał Tomza, Diatomic molecules of alkali-metal and alkaline-earth-metal atoms: Interaction potentials, dipole moments, and polarizabilities, Physical Review A, vol. 109, no. 5, p. 052814, May 2024. DOI: 10.1103/PhysRevA.109.052814.",1.872397832433781,0.0203215108169955,3.5058736429027215,1.4181130084477835
64,BeSr,Be,Sr,0.44,1.57,0.95,-0.5,0.052,9.3227,5.6949,11.2654,2,5,2,2,15.0176,-0.448,53.09184423,-0.026,3.6278,0.552,2.52,1.4915,0.62,"Hela Ladjimi and Michał Tomza, Diatomic molecules of alkali-metal and alkaline-earth-metal atoms: Interaction potentials, dipole moments, and polarizabilities, Physical Review A, vol. 109, no. 5, p. 052814, May 2024. DOI: 10.1103/PhysRevA.109.052814.",1.83204718214502,0.0188352846751354,3.3563968776055075,1.380100884193885
65,BeSr,Sr,Be,0.44,0.95,1.57,0.052,-0.5,5.6949,9.3227,11.2654,5,2,2,2,15.0176,-0.448,53.09184423,-0.026,3.6278,0.552,2.52,1.4915,0.62,"Hela Ladjimi and Michał Tomza, Diatomic molecules of alkali-metal and alkaline-earth-metal atoms: Interaction potentials, dipole moments, and polarizabilities, Physical Review A, vol. 109, no. 5, p. 052814, May 2024. DOI: 10.1103/PhysRevA.109.052814.",1.83204718214502,0.0188352846751354,3.3563968776055075,1.380100884193885
66,BF,B,F,0.5,2.04,3.98,0.279,3.401,8.298,17.4228,44.2126,2,2,13,17,25.7208,3.68,144.5743944,0.948879,9.1248,3.122,6.02,8.1192,1.94,"F.J. Lovas and D.R. Johnson, J. Chem. Phys. 55, 41 (1971).",2.5786150541392265,0.0069168541507651,6.649255597433445,1.7380242774431272
67,BF,B,F,0.5,2.04,3.98,0.279,3.401,8.298,17.4228,44.2126,2,2,13,17,25.7208,3.68,144.5743944,0.948879,9.1248,3.122,6.02,8.1192,1.94,"F.J. Lovas and D.R. Johnson, J. Chem. Phys. 55, 41 (1971).",2.5786150541392265,0.0069168541507651,6.649255597433445,1.7380242774431272
68,BrCl,Br,Cl,0.519,2.96,3.16,3.363,3.612,11.8138,12.9676,3.34,4,3,17,17,24.7814,6.975,153.1966329,12.147156,1.1538,0.249,6.12,9.3536,0.2,"R.E. Willis, Jr. and W.W. Clark, J. Chem. Phys. 72, 4946 (1980).",1.3518752487747183,0.0065275586092858,1.8275666882497066,1.0364124793720353
69,BrCl,Cl,Br,0.519,3.16,2.96,3.612,3.363,12.9676,11.8138,3.34,3,4,17,17,24.7814,6.975,153.1966329,12.147156,1.1538,0.249,6.12,9.3536,0.2,"R.E. Willis, Jr. and W.W. Clark, J. Chem. Phys. 72, 4946 (1980).",1.3518752487747183,0.0065275586092858,1.8275666882497066,1.0364124793720353
70,BrF,Br,F,1.422,2.96,3.98,3.363,3.401,11.8138,17.4228,19.9614,4,2,17,17,29.2366,6.764,205.8294746,11.437563,5.609,0.038,6.94,11.7808,1.02,"R.E. Willis, Jr. and W.W. Clark, J. Chem. Phys. 72, 4946 (1980).",2.113721424291473,0.0048583906748212,4.467818259508773,1.5389388379307956
71,BrF,F,Br,1.422,3.98,2.96,3.401,3.363,17.4228,11.8138,19.9614,2,4,17,17,29.2366,6.764,205.8294746,11.437563,5.609,0.038,6.94,11.7808,1.02,"R.E. Willis, Jr. and W.W. Clark, J. Chem. Phys. 72, 4946 (1980).",2.113721424291473,0.0048583906748212,4.467818259508773,1.5389388379307956
72,BrO,Br,O,1.76,2.96,3.44,3.363,1.461,11.8138,13.6181,8.4864,4,2,17,16,25.4319,4.824,160.8815098,4.913343,1.8043,1.902,6.4,10.1824,0.48,"Takayoshi Amano, Akitoshi Yoshinaga, Eizi Hirota, Microwave spectrum of the BrO radical equilibrium structure and dipole moment, Journal of Molecular Spectroscopy, Volume 44, Issue 3, 1972, Pages 594-598,",1.7067930844028223,0.006215754695758,2.9131426329653,1.1589833242835716
73,BrO,O,Br,1.76,3.44,2.96,1.461,3.363,13.6181,11.8138,8.4864,2,4,16,17,25.4319,4.824,160.8815098,4.913343,1.8043,1.902,6.4,10.1824,0.48,"Takayoshi Amano, Akitoshi Yoshinaga, Eizi Hirota, Microwave spectrum of the BrO radical equilibrium structure and dipole moment, Journal of Molecular Spectroscopy, Volume 44, Issue 3, 1972, Pages 594-598,",1.7067930844028223,0.006215754695758,2.9131426329653,1.1589833242835716
74,CaBa,Ca,Ba,0.21,1.0,0.89,0.024,0.144,6.1132,5.2117,1.80235,4,6,2,2,11.3249,0.168,31.86016444,0.003456,0.9015,0.12,1.89,0.89,0.11,"Hela Ladjimi and Michał Tomza, Diatomic molecules of alkali-metal and alkaline-earth-metal atoms: Interaction potentials, dipole moments, and polarizabilities, Physical Review A, vol. 109, no. 5, p. 052814, May 2024. DOI: 10.1103/PhysRevA.109.052814.",1.1586700540396762,0.0313871575234092,1.342516294128306,0.9744093279191505
75,CaBa,Ba,Ca,0.21,0.89,1.0,0.144,0.024,5.2117,6.1132,1.80235,6,4,2,2,11.3249,0.168,31.86016444,0.003456,0.9015,0.12,1.89,0.89,0.11,"Hela Ladjimi and Michał Tomza, Diatomic molecules of alkali-metal and alkaline-earth-metal atoms: Interaction potentials, dipole moments, and polarizabilities, Physical Review A, vol. 109, no. 5, p. 052814, May 2024. DOI: 10.1103/PhysRevA.109.052814.",1.1586700540396762,0.0313871575234092,1.342516294128306,0.9744093279191505
76,CaBr,Ca,Br,4.36,1.0,2.96,0.024,3.363,6.1132,11.8138,44.8056,4,4,2,17,17.927,3.387,72.22012216,0.080712,5.7006,3.339,3.96,2.96,1.96,"K. Möller, H.U. Schütze-Pahlmann, J. Hoeft, and T. Törring, Chem. Phys. 68, 399 (1982).",2.587218299489604,0.0138465564733406,6.693698529213876,1.545183785227047
77,CaBr,Br,Ca,4.36,2.96,1.0,3.363,0.024,11.8138,6.1132,44.8056,4,4,17,2,17.927,3.387,72.22012216,0.080712,5.7006,3.339,3.96,2.96,1.96,"K. Möller, H.U. Schütze-Pahlmann, J. Hoeft, and T. Törring, Chem. Phys. 68, 399 (1982).",2.587218299489604,0.0138465564733406,6.693698529213876,1.545183785227047
78,CaCl,Ca,Cl,4.257,1.0,3.16,0.024,3.612,6.1132,12.9676,50.8896,4,3,2,17,19.0808,3.636,79.27353232,0.086688,6.8544,3.588,4.16,3.16,2.16,"K. Möller, H.U. Schütze-Pahlmann, J. Hoeft, and T. Törring, Chem. Phys. 68, 399 (1982).",2.670897732017624,0.0126145507931114,7.133694694896888,1.6180515775192617
79,CaCl,Cl,Ca,4.257,3.16,1.0,3.612,0.024,12.9676,6.1132,50.8896,3,4,17,2,19.0808,3.636,79.27353232,0.086688,6.8544,3.588,4.16,3.16,2.16,"K. Möller, H.U. Schütze-Pahlmann, J. Hoeft, and T. Törring, Chem. Phys. 68, 399 (1982).",2.670897732017624,0.0126145507931114,7.133694694896888,1.6180515775192617
80,CaF,Ca,F,3.07,1.0,3.98,0.024,3.401,6.1132,17.4228,78.7614,4,2,2,17,23.536,3.425,106.509061,0.081624,11.3096,3.377,4.98,3.98,2.98,"W.J. Childs, G.L. Goodman, and L.S. Goodman, J. Mol. Spectrosc. 86, 365 (1981).",2.9790538713891923,0.0093888725579882,8.874761968638934,1.833841561730695
81,CaF,F,Ca,3.07,3.98,1.0,3.401,0.024,17.4228,6.1132,78.7614,2,4,17,2,23.536,3.425,106.509061,0.081624,11.3096,3.377,4.98,3.98,2.98,"W.J. Childs, G.L. Goodman, and L.S. Goodman, J. Mol. Spectrosc. 86, 365 (1981).",2.9790538713891923,0.0093888725579882,8.874761968638934,1.833841561730695
82,CaI,Ca,I,4.58,1.0,2.66,0.024,3.059,6.1132,10.4513,36.2046,4,5,2,17,16.5645,3.083,63.89088716,0.073416,4.3381,3.035,3.66,2.66,1.66,"W.J Childs, G.L Goodman, L.S Goodman,
Electric-dipole moments in CaI and CaF by molecular-beam laser-rf double-resonance study of Stark splittings,
Journal of Molecular Spectroscopy,
Volume 115, Issue 1,
1986,
Pages 215-225",2.4529626665296145,0.01565168437082,6.017025843388077,1.4431945818519782
83,CaI,I,Ca,4.58,2.66,1.0,3.059,0.024,10.4513,6.1132,36.2046,5,4,17,2,16.5645,3.083,63.89088716,0.073416,4.3381,3.035,3.66,2.66,1.66,"W.J Childs, G.L Goodman, L.S Goodman,
Electric-dipole moments in CaI and CaF by molecular-beam laser-rf double-resonance study of Stark splittings,
Journal of Molecular Spectroscopy,
Volume 115, Issue 1,
1986,
Pages 215-225",2.4529626665296145,0.01565168437082,6.017025843388077,1.4431945818519782
84,CaRa,Ca,Ra,0.43,1.0,0.9,0.024,0.1,6.1132,5.2784,1.635,4,7,2,2,11.3916,0.124,32.26791488,0.0024,0.8348,0.076,1.9,0.9,0.1,"Hela Ladjimi and Michał Tomza, Diatomic molecules of alkali-metal and alkaline-earth-metal atoms: Interaction potentials, dipole moments, and polarizabilities, Physical Review A, vol. 109, no. 5, p. 052814, May 2024. DOI: 10.1103/PhysRevA.109.052814.",1.1307834387071831,0.0309905366900484,1.2786711852544421,0.9558629098568652
85,CaRa,Ra,Ca,0.43,0.9,1.0,0.1,0.024,5.2784,6.1132,1.635,7,4,2,2,11.3916,0.124,32.26791488,0.0024,0.8348,0.076,1.9,0.9,0.1,"Hela Ladjimi and Michał Tomza, Diatomic molecules of alkali-metal and alkaline-earth-metal atoms: Interaction potentials, dipole moments, and polarizabilities, Physical Review A, vol. 109, no. 5, p. 052814, May 2024. DOI: 10.1103/PhysRevA.109.052814.",1.1307834387071831,0.0309905366900484,1.2786711852544421,0.9558629098568652
86,CaSr,Ca,Sr,0.15,1.0,0.95,0.024,0.052,6.1132,5.6949,0.80875,4,5,2,2,11.8081,0.076,34.81406268,0.001248,0.4183,0.028,1.95,0.95,0.05,"Hela Ladjimi and Michał Tomza, Diatomic molecules of alkali-metal and alkaline-earth-metal atoms: Interaction potentials, dipole moments, and polarizabilities, Physical Review A, vol. 109, no. 5, p. 052814, May 2024. DOI: 10.1103/PhysRevA.109.052814.",0.9483170816927466,0.0287240248054841,0.8993052874302474,0.8042146240157568
87,CaSr,Sr,Ca,0.15,0.95,1.0,0.052,0.024,5.6949,6.1132,0.80875,5,4,2,2,11.8081,0.076,34.81406268,0.001248,0.4183,0.028,1.95,0.95,0.05,"Hela Ladjimi and Michał Tomza, Diatomic molecules of alkali-metal and alkaline-earth-metal atoms: Interaction potentials, dipole moments, and polarizabilities, Physical Review A, vol. 109, no. 5, p. 052814, May 2024. DOI: 10.1103/PhysRevA.109.052814.",0.9483170816927466,0.0287240248054841,0.8993052874302474,0.8042146240157568
88,CdBa,Cd,Ba,0.02,1.69,0.89,-0.7,0.144,8.9938,5.2117,15.04,5,6,12,2,14.2055,-0.556,46.87298746,-0.1008,3.7821,0.844,2.58,1.5041,0.8,"Klaudia Zaremba-Kopczyk and Michał Tomza, Van der Waals molecules consisting of a zinc or cadmium atom interacting with an alkali-metal or alkaline-earth-metal atom, Physical Review A, vol. 104, no. 4, p. 042816, October 2021. DOI: 10.1103/PhysRevA.104.042816.",1.9693003544236367,0.0213342493019752,3.878143885933063,1.394547308720461
89,CdBa,Ba,Cd,0.02,0.89,1.69,0.144,-0.7,5.2117,8.9938,15.04,6,5,2,12,14.2055,-0.556,46.87298746,-0.1008,3.7821,0.844,2.58,1.5041,0.8,"Klaudia Zaremba-Kopczyk and Michał Tomza, Van der Waals molecules consisting of a zinc or cadmium atom interacting with an alkali-metal or alkaline-earth-metal atom, Physical Review A, vol. 104, no. 4, p. 042816, October 2021. DOI: 10.1103/PhysRevA.104.042816.",1.9693003544236367,0.0213342493019752,3.878143885933063,1.394547308720461
90,CdBe,Cd,Be,0.03,1.69,1.57,-0.7,-0.5,8.9938,9.3227,1.9704,5,2,12,2,18.3165,-1.2,83.84649926,0.35,0.3289,0.2,3.26,2.6533,0.12,"Klaudia Zaremba-Kopczyk and Michał Tomza, Van der Waals molecules consisting of a zinc or cadmium atom interacting with an alkali-metal or alkaline-earth-metal atom, Physical Review A, vol. 104, no. 4, p. 042816, October 2021. DOI: 10.1103/PhysRevA.104.042816.",1.1847824153106454,0.0119265563717704,1.403709371629327,0.7572965326459555
91,CdBe,Be,Cd,0.03,1.57,1.69,-0.5,-0.7,9.3227,8.9938,1.9704,2,5,2,12,18.3165,-1.2,83.84649926,0.35,0.3289,0.2,3.26,2.6533,0.12,"Klaudia Zaremba-Kopczyk and Michał Tomza, Van der Waals molecules consisting of a zinc or cadmium atom interacting with an alkali-metal or alkaline-earth-metal atom, Physical Review A, vol. 104, no. 4, p. 042816, October 2021. DOI: 10.1103/PhysRevA.104.042816.",1.1847824153106454,0.0119265563717704,1.403709371629327,0.7572965326459555
92,CdCa,Cd,Ca,0.02,1.69,1.0,-0.7,0.024,8.9938,6.1132,12.70635,5,4,12,2,15.107,-0.676,54.98089816,-0.0168,2.8806,0.724,2.69,1.69,0.69,"Klaudia Zaremba-Kopczyk and Michał Tomza, Van der Waals molecules consisting of a zinc or cadmium atom interacting with an alkali-metal or alkaline-earth-metal atom, Physical Review A, vol. 104, no. 4, p. 042816, October 2021. DOI: 10.1103/PhysRevA.104.042816.",1.8880139701250027,0.018188135033551,3.564596751387175,1.3027789691029135
93,CdCa,Ca,Cd,0.02,1.0,1.69,0.024,-0.7,6.1132,8.9938,12.70635,4,5,2,12,15.107,-0.676,54.98089816,-0.0168,2.8806,0.724,2.69,1.69,0.69,"Klaudia Zaremba-Kopczyk and Michał Tomza, Van der Waals molecules consisting of a zinc or cadmium atom interacting with an alkali-metal or alkaline-earth-metal atom, Physical Review A, vol. 104, no. 4, p. 042816, October 2021. DOI: 10.1103/PhysRevA.104.042816.",1.8880139701250027,0.018188135033551,3.564596751387175,1.3027789691029135
94,CdCs,Cd,Cs,0.4,1.69,0.79,-0.7,0.4715983,8.9938,3.8939,17.235,5,6,12,1,12.8877,-0.2284017,35.02095782,-0.33011881,5.0999,1.1715983,2.48,1.3351,0.9,"Klaudia Zaremba-Kopczyk and Michał Tomza, Van der Waals molecules consisting of a zinc or cadmium atom interacting with an alkali-metal or alkaline-earth-metal atom, Physical Review A, vol. 104, no. 4, p. 042816, October 2021. DOI: 10.1103/PhysRevA.104.042816.",2.037524417259684,0.0285543303852447,4.151505750929414,1.502762728326256
95,CdCs,Cs,Cd,0.4,0.79,1.69,0.4715983,-0.7,3.8939,8.9938,17.235,6,5,1,12,12.8877,-0.2284017,35.02095782,-0.33011881,5.0999,1.1715983,2.48,1.3351,0.9,"Klaudia Zaremba-Kopczyk and Michał Tomza, Van der Waals molecules consisting of a zinc or cadmium atom interacting with an alkali-metal or alkaline-earth-metal atom, Physical Review A, vol. 104, no. 4, p. 042816, October 2021. DOI: 10.1103/PhysRevA.104.042816.",2.037524417259684,0.0285543303852447,4.151505750929414,1.502762728326256
96,CdFr,Cd,Fr,0.34,1.69,0.7,-0.7,0.486,8.9938,4.0727,19.27035,5,7,12,1,13.0665,-0.214,36.62904926,-0.3402,4.9211,1.186,2.39,1.183,0.99,"Klaudia Zaremba-Kopczyk and Michał Tomza, Van der Waals molecules consisting of a zinc or cadmium atom interacting with an alkali-metal or alkaline-earth-metal atom, Physical Review A, vol. 104, no. 4, p. 042816, October 2021. DOI: 10.1103/PhysRevA.104.042816.",2.0951851180376315,0.0273007358968508,4.389800678846364,1.489414397195576
97,CdFr,Fr,Cd,0.34,0.7,1.69,0.486,-0.7,4.0727,8.9938,19.27035,7,5,1,12,13.0665,-0.214,36.62904926,-0.3402,4.9211,1.186,2.39,1.183,0.99,"Klaudia Zaremba-Kopczyk and Michał Tomza, Van der Waals molecules consisting of a zinc or cadmium atom interacting with an alkali-metal or alkaline-earth-metal atom, Physical Review A, vol. 104, no. 4, p. 042816, October 2021. DOI: 10.1103/PhysRevA.104.042816.",2.0951851180376315,0.0273007358968508,4.389800678846364,1.489414397195576
98,CdK,Cd,K,0.44,1.69,0.82,-0.7,0.501,8.9938,4.3407,16.56915,5,4,12,1,13.3345,-0.199,39.03938766,-0.3507,4.6531,1.201,2.51,1.3858,0.87,"Klaudia Zaremba-Kopczyk and Michał Tomza, Van der Waals molecules consisting of a zinc or cadmium atom interacting with an alkali-metal or alkaline-earth-metal atom, Physical Review A, vol. 104, no. 4, p. 042816, October 2021. DOI: 10.1103/PhysRevA.104.042816.",2.017553488643416,0.0256151558705057,4.070522079537218,1.4687084601151832
99,CdK,K,Cd,0.44,0.82,1.69,0.501,-0.7,4.3407,8.9938,16.56915,4,5,1,12,13.3345,-0.199,39.03938766,-0.3507,4.6531,1.201,2.51,1.3858,0.87,"Klaudia Zaremba-Kopczyk and Michał Tomza, Van der Waals molecules consisting of a zinc or cadmium atom interacting with an alkali-metal or alkaline-earth-metal atom, Physical Review A, vol. 104, no. 4, p. 042816, October 2021. DOI: 10.1103/PhysRevA.104.042816.",2.017553488643416,0.0256151558705057,4.070522079537218,1.4687084601151832
100,CdLi,Cd,Li,0.54,1.69,0.98,-0.7,0.618,8.9938,5.3917,13.12435,5,2,12,1,14.3855,-0.082,48.49187146,-0.4326,3.6021,1.318,2.67,1.6562,0.71,"Klaudia Zaremba-Kopczyk and Michał Tomza, Van der Waals molecules consisting of a zinc or cadmium atom interacting with an alkali-metal or alkaline-earth-metal atom, Physical Review A, vol. 104, no. 4, p. 042816, October 2021. DOI: 10.1103/PhysRevA.104.042816.",1.9033534818614068,0.0206220129248853,3.622754476913941,1.3776501420938214
101,CdLi,Li,Cd,0.54,0.98,1.69,0.618,-0.7,5.3917,8.9938,13.12435,2,5,1,12,14.3855,-0.082,48.49187146,-0.4326,3.6021,1.318,2.67,1.6562,0.71,"Klaudia Zaremba-Kopczyk and Michał Tomza, Van der Waals molecules consisting of a zinc or cadmium atom interacting with an alkali-metal or alkaline-earth-metal atom, Physical Review A, vol. 104, no. 4, p. 042816, October 2021. DOI: 10.1103/PhysRevA.104.042816.",1.9033534818614068,0.0206220129248853,3.622754476913941,1.3776501420938214
102,CdMg,Cd,Mg,0.02,1.69,1.31,-0.7,-0.4,8.9938,7.6462,6.5854,5,3,12,2,16.64,-1.1,68.76839356,0.28,1.3476,0.3,3.0,2.2139,0.38,"Klaudia Zaremba-Kopczyk and Michał Tomza, Van der Waals molecules consisting of a zinc or cadmium atom interacting with an alkali-metal or alkaline-earth-metal atom, Physical Review A, vol. 104, no. 4, p. 042816, October 2021. DOI: 10.1103/PhysRevA.104.042816.",1.6019373962171597,0.0145415640562769,2.566203421399013,1.07743294402692
103,CdMg,Mg,Cd,0.02,1.31,1.69,-0.4,-0.7,7.6462,8.9938,6.5854,3,5,2,12,16.64,-1.1,68.76839356,0.28,1.3476,0.3,3.0,2.2139,0.38,"Klaudia Zaremba-Kopczyk and Michał Tomza, Van der Waals molecules consisting of a zinc or cadmium atom interacting with an alkali-metal or alkaline-earth-metal atom, Physical Review A, vol. 104, no. 4, p. 042816, October 2021. DOI: 10.1103/PhysRevA.104.042816.",1.6019373962171597,0.0145415640562769,2.566203421399013,1.07743294402692
104,CdNa,Cd,Na,0.4,1.69,0.93,-0.7,0.547,8.9938,5.1391,14.1816,5,3,12,1,14.1329,-0.153,46.22003758,-0.3829,3.8547,1.247,2.62,1.5717,0.76,"Klaudia Zaremba-Kopczyk and Michał Tomza, Van der Waals molecules consisting of a zinc or cadmium atom interacting with an alkali-metal or alkaline-earth-metal atom, Physical Review A, vol. 104, no. 4, p. 042816, October 2021. DOI: 10.1103/PhysRevA.104.042816.",1.940578913206236,0.0216356379691199,3.7658465183806946,1.4011919899266985
105,CdNa,Na,Cd,0.4,0.93,1.69,0.547,-0.7,5.1391,8.9938,14.1816,3,5,1,12,14.1329,-0.153,46.22003758,-0.3829,3.8547,1.247,2.62,1.5717,0.76,"Klaudia Zaremba-Kopczyk and Michał Tomza, Van der Waals molecules consisting of a zinc or cadmium atom interacting with an alkali-metal or alkaline-earth-metal atom, Physical Review A, vol. 104, no. 4, p. 042816, October 2021. DOI: 10.1103/PhysRevA.104.042816.",1.940578913206236,0.0216356379691199,3.7658465183806946,1.4011919899266985
106,CdRa,Cd,Ra,0.08,1.69,0.9,-0.7,0.1,8.9938,5.2784,14.82435,5,7,12,2,14.2722,-0.6,47.47287392,-0.07,3.7154,0.8,2.59,1.521,0.79,"Klaudia Zaremba-Kopczyk and Michał Tomza, Van der Waals molecules consisting of a zinc or cadmium atom interacting with an alkali-metal or alkaline-earth-metal atom, Physical Review A, vol. 104, no. 4, p. 042816, October 2021. DOI: 10.1103/PhysRevA.104.042816.",1.9622029080204748,0.0210646610880388,3.850240252244008,1.3883577668865004
